YEAR,ST,STATE_NAME,TOTAL_HEALTH_SPENDING,AGEP_65plus_share,AGEP_0_17_share,SEX_female_share,MAR_ever_married_share,HICOV_uninsured_share,HINS1_employer_share,HINS2_direct_share,HINS3_medicare_share,HINS4_medicaid_share,HINS5_tricare_share,HINS6_va_share,POVPIP_lt138_share,PINCP_mean,WAGP_mean,SEMP_mean_if_positive,SSP_per_capita,RETP_positive_share,ESR_unemp_or_nilf_share,ESR_in_labor_force_share,SCHL_bach_plus_share,DOUT_diff_share,DPHY_diff_share,DIS_any_share,FER_births_per_1000_women_15_50,BROADBND_yes_share,VEH_mean_per_person,MIL_veteran_share,MIL_active_duty_share
2019,56,Wyoming,7739.0,0.17208198922176587,0.23289141075991907,0.4877470587930382,0.5823667536919512,0.12362485939743485,0.5499992224742941,0.15943596557461742,0.19106743912405683,0.11868497941284714,0.03849097811005963,0.03572125876228275,0.1504287622309113,33603.54326066636,22801.93554830249,43212.79212507238,2774.9133922755414,0.11709882697288508,0.30619826214365564,0.5058271232067234,0.20185431241673996,0.03833028946418112,0.0639108851870986,0.14114337746799618,53.912669596789605,0.7773581058782671,2.443984456397222,0.08628807500185742,0.004913962461058921
2020,1,Alabama,5983.0,0.17608782075880475,0.2218014924036035,0.5192031223750234,0.549592364945559,0.1012925321111764,0.5370979081850616,0.12989006153783023,0.21079281681480125,0.19930188192854154,0.047793440257844176,0.026581750568747037,0.21158080494236556,30169.13851100512,21186.536953677307,35959.39206100691,2887.0104209855517,0.12246989078878648,0.3739723803965455,0.4577258284794226,0.19917349613410465,0.06088777558000619,0.08778520894077048,0.16848218129089884,51.25151792260142,0.8068781064232916,2.2267770513642717,0.07618031134774003,0.0027934067394010114
2020,2,Alaska,9751.0,0.12477252925411653,0.24316760596000928,0.47371127482877656,0.5152019388779213,0.11517188516725303,0.5551003077058817,0.09962942947579712,0.1347522912507858,0.20855483010003198,0.11555238168763993,0.03358433236646778,0.12475460731656207,38615.95099315106,28725.8206041623,34127.483161648175,1565.8043641296556,0.10453039009165004,0.30261191560697465,0.5218551135423675,0.21576358482866628,0.03475477274983181,0.046809343671074546,0.12005768106671372,61.90209585939972,0.8663864410892127,2.0105946223158453,0.08874667754849952,0.030635484333469357
2020,4,Arizona,6275.0,0.1858668872648124,0.22150649104846135,0.5009656993900393,0.5263505273708028,0.11767619712311915,0.5010927297246144,0.13172185384171994,0.19814030278654818,0.20160480311776802,0.036914208685702485,0.028670948149040323,0.18517097610915628,33679.04277843974,23404.71917101482,33322.017980735356,2911.9159010792605,0.1305456470400991,0.36099722442079546,0.4736376433493638,0.23704290587334498,0.04789339345475193,0.06678757624508547,0.13854291232567942,53.26251365549522,0.8219230967764137,2.1330515724339065,0.07667282147681032,0.002573943752849781
2020,5,Arkansas,6312.0,0.17909117211070497,0.2308274668984772,0.5091593183128766,0.560776772691732,0.09047131642731966,0.4451877579151354,0.13995361582702662,0.21302722603975427,0.2749781684541279,0.03412143172568853,0.029912362646638803,0.22511385838063225,28285.200930331714,19948.301823521662,32331.097989481143,2859.216785429835,0.11424701194164043,0.3681179320577134,0.45419182232332667,0.1761575684788891,0.06782741856783735,0.10457558746554786,0.19157272536478048,57.85566473235605,0.7872286615259638,2.131619559740974,0.07461158386127385,0.00223181625882448
2020,6,California,7820.0,0.15169423141710106,0.22245949185928712,0.5022335459585128,0.49542643720220647,0.07265433879087731,0.5271771156278349,0.12879019721340382,0.16118273094511792,0.25824888336706375,0.02149560892597477,0.014901772941954031,0.16721598749329353,40209.75745538694,30079.83131427385,41597.541156929925,1999.8084560464447,0.09301784002805545,0.33865111438970186,0.505231994103731,0.266520892927469,0.04629475605895444,0.05580146117820628,0.1124336320264002,47.2790914952693,0.8824036442348405,2.3147826421731272,0.041527895714503126,0.0038307364818583574
2020,8,Colorado,6562.0,0.15145301738105252,0.21377608709141427,0.4952319312203967,0.5377295009066277,0.08566270002688858,0.5637481643374723,0.13895000103417607,0.16073698834138841,0.17686737726053653,0.04567300731507208,0.023825175982294906,0.12930975641706252,41676.9248729687,31197.641503554118,36781.51650654729,2149.722766696773,0.10872586060685452,0.29677940334935154,0.5488477554931985,0.32226494901511965,0.03814093062057459,0.04765914246120116,0.11169136049309515,45.48560024266546,0.8690898561116358,2.2839230435112348,0.06849330888081466,0.0063396716835697
2020,9,Connecticut,8121.0,0.18240520352374326,0.20169634469751205,0.512421762129923,0.527729348487069,0.04629306767691571,0.5983193211252216,0.12372883639996024,0.1924975869579499,0.21327445454581187,0.01515766611808212,0.014263478924414931,0.13233156292691473,46040.39926679458,34265.42459994598,44905.23840661907,2783.1396582829248,0.1283522193529622,0.3271183814004572,0.5347826184608526,0.31635781412922453,0.049747690414144834,0.05944786678098787,0.12243991539332726,39.77009696784659,0.8416539066013755,2.0236581998229033,0.05203944867533958,0.001884109970706596
2020,10,Delaware,8539.0,0.19944905312977163,0.20855174175860944,0.5169735030447064,0.5271012326853236,0.06966426104783321,0.5903374422844119,0.14140395132525332,0.21452962682829396,0.21646513948060533,0.03812118397813246,0.02250324951181281,0.15618035855143758,37722.90970108547,26408.493189712684,28065.679944936765,3417.194753736685,0.15863903753617045,0.3504575677632206,0.5003122775782671,0.253645435170972,0.04966024605039836,0.07472863281226237,0.14809155816372674,47.79299705045181,0.8170438668886406,2.0748097438715525,0.07869800527627441,0.004026150205515147
2020,11,District of Columbia,10542.0,0.13081621823026635,0.17464744204952182,0.5294932085313944,0.34441722086104304,0.03235403705669154,0.60994219065792,0.13641085280070456,0.14370758860523672,0.2512307066966252,0.01552214707509569,0.010686824663813837,0.17121218964174015,63878.523516095156,52356.35947926428,40422.20577464041,1559.183894678605,0.09584834080413698,0.3101084489708356,0.5890032404846048,0.4867035690494202,0.04221944968216153,0.050302313502771916,0.10513509546445064,26.72400624007629,0.8084021136540698,1.0530304741043504,0.03258550024275407,0.0026914652184222114
2020,12,Florida,6782.0,0.21346259670921425,0.19478749228107928,0.510757264234498,0.5623949611473338,0.12700278670946039,0.45664740043648405,0.17717577135023163,0.22713734664557103,0.17210249808335662,0.04061318628598046,0.029277714736608937,0.183228810299878,34906.245956911065,23404.51633490767,34903.38066413666,3092.7501733887248,0.1280140984869997,0.3741668065654081,0.48393445098039933,0.25388765439218985,0.051303638922389073,0.07226158774847026,0.1418435482680046,46.109166669459064,0.8470833132822008,1.9823065898368493,0.07299054590631793,0.0037923273285242454
2020,13,Georgia,6108.0,0.14750235530193043,0.23346430867580148,0.5160085079635008,0.5085885383937968,0.13846809336701893,0.5204090149239606,0.1276287675282995,0.1685223421603051,0.17776889332200876,0.04459517590197771,0.02425388114821365,0.19912300982343015,33333.30887812363,24808.88505195078,36643.97120303386,2269.323547225364,0.1004723272283336,0.33377203956199303,0.4918563467958299,0.24438616556100526,0.04735204819515034,0.06692476093475819,0.13448331559443685,47.369785288825334,0.8272744429294088,2.1414255179661517,0.06414525315140981,0.005991791234830263
2020,15,Hawaii,7148.0,0.19586912896083442,0.20892314159801054,0.5005070208901128,0.5320893095284421,0.0391400243994927,0.6056421341460817,0.1345685990742963,0.1998720375848763,0.19251029309215992,0.10621306523242718,0.02544833002657244,0.1254166589737727,38465.28119066116,26657.15437010821,36079.17057910933,2692.2543682619125,0.1331781972495892,0.33039583135093376,0.5191034677672476,0.25779810911032747,0.05268614554766067,0.05949471178631839,0.11772258146064624,62.006789866237696,0.8701259598956418,2.3291204678794455,0.0767383928431942,0.03054623334606803
2020,16,Idaho,5724.0,0.168103483307335,0.24814765248308032,0.502590712878143,0.5702104050051174,0.09599535335069687,0.5191595719837823,0.16779572948222043,0.18590606681400562,0.17887432536622977,0.037233878277943964,0.02782192106656206,0.1556345770091638,31023.964379662022,21658.31757052195,34138.72954070886,2616.0196864920454,0.1144519137357359,0.31131412508784256,0.48900294804324373,0.21365917672600862,0.04628931785389387,0.06801196988997259,0.14454839564354954,52.620147405916505,0.8750839143902546,2.496245457515614,0.07281357974589721,0.0024983325485972005
2020,17,Illinois,7059.0,0.1655918223343031,0.2198215441243272,0.5085203392609217,0.5139738787148814,0.07225724794359634,0.5918329241639365,0.12881458929295003,0.17674222917207275,0.18524970931628276,0.01429639173185071,0.01631053548626531,0.15653518226464253,38436.07835382286,28982.856578011484,35364.935545483844,2375.968888262875,0.1147763353714967,0.3251687629681007,0.5197031526652649,0.27386255937189546,0.04812032757226326,0.06101893729870805,0.12198707511467903,49.97416302236125,0.8491703640276601,1.9924589839960132,0.04760532591968761,0.0013772392678727589
2020,18,Indiana,7661.0,0.16394666407715136,0.23050436188752574,0.5088508576856572,0.5450358799351102,0.07526119293068245,0.5817333775248329,0.13306106908987667,0.18823313986476395,0.18887869300136614,0.016463751399426272,0.02024692074410472,0.17104700843630333,31815.855492019997,23594.499007393588,33413.441077299314,2720.3496348946264,0.1193999449629314,0.32360789744927315,0.49958085675159614,0.20574345413412318,0.05294261060741058,0.0715774988686907,0.14585104434984095,52.763245360761964,0.8319455396511881,2.148721024678308,0.06204030614110362,3.598577562669058E-4
2020,19,Iowa,6702.0,0.17935328119193333,0.2289431815347329,0.5054043737017142,0.5500339894738404,0.05109440422435642,0.5869570090778575,0.15753244944914319,0.196487891190743,0.194557137521127,0.01856491484318586,0.022384744425363187,0.1526454166938993,32968.80523384221,23503.772484281646,35232.01926544825,2832.9305935891402,0.11991795796671904,0.30038012008877363,0.5210272177855408,0.21064948785298612,0.04509028128381384,0.059045067863702366,0.13034939537256915,54.481946340006644,0.8200067126448105,2.264180462162122,0.06510255096289827,8.004023797999278E-4
2020,20,Kansas,6684.0,0.17013815090329437,0.2359607144081451,0.5035682698570498,0.5548599636625415,0.09391930341777793,0.582707826265812,0.1571752768160159,0.185804737581845,0.13699976003565184,0.041636899660621854,0.023942271433958384,0.15765863357444038,33444.89305131809,24477.499160124782,33476.26235622847,2667.082040382572,0.11827088546844469,0.2970954029687018,0.5182468890336293,0.24687874944293992,0.04896061156628158,0.06677453635459875,0.14026601762023927,59.56697084813577,0.8377121113434576,2.281276953138391,0.06909807685715265,0.006275067704226801
2020,21,Kentucky,6868.0,0.17104475805037583,0.22469598686807116,0.5067534772517566,0.5578896441768164,0.061011246972600346,0.5310571055300761,0.11921505052348355,0.20703002237869014,0.26403861312428983,0.030783151408289473,0.02542915197965078,0.21138425120062934,29494.015381189347,20765.93731063047,28672.433583851336,2710.3572460027603,0.12884510189462783,0.3580262080170613,0.4695973466320395,0.19581097009242965,0.06685150659131607,0.09368516205061975,0.18357539501101958,53.929941860749025,0.8022334911091669,2.1348298770590395,0.06168892883603338,0.00317353457997908
2020,22,Louisiana,7190.0,0.1649091091044458,0.2324244243777914,0.5140576566876909,0.4985698411835702,0.0893416826483841,0.48103524432401,0.10929057566103058,0.19337274196233922,0.29224479073655657,0.029712838085575736,0.022957165546436703,0.24589479069342104,29967.87239989751,21510.748848065414,34876.65717201927,2293.6341390189427,0.10065764443719767,0.3722927056939775,0.460087763568931,0.1952077278181958,0.05727278138822244,0.08339480147730596,0.16471003858905375,50.81219936963631,0.8051604340125456,1.9050543637205957,0.062261837901818336,0.0045147812553649825
2020,23,Maine,8245.0,0.2187545001800072,0.1811434957398296,0.5084648385935437,0.595916836673467,0.07384945397815913,0.533735599423977,0.156178747149886,0.24856144245769832,0.19809042361694468,0.033872854914196567,0.03528966158646346,0.1641163146525861,34304.084834393376,23136.629492679705,25899.448315535148,3186.215476119045,0.1392580703228129,0.34950573022920917,0.5155346213848554,0.2597661406456258,0.05453318132725309,0.07287591503660146,0.1641440657626305,46.769208782178396,0.7913566542661706,2.0735839433577343,0.08272080883235329,8.700348013920557E-4
2020,24,Maryland,7178.0,0.1641939750641148,0.22042374048875607,0.5167056124287319,0.5108764982196223,0.05913794747885801,0.628586421175897,0.12452592807486064,0.1764401983849431,0.1842522016277739,0.04298174847926072,0.01907878701172082,0.12434891693690257,44564.93773480056,33915.35501943314,40402.35934605376,2358.4259884805324,0.12313451124393295,0.3069030369746296,0.5294088523452237,0.31579002273160806,0.043249335007736166,0.05747993763379326,0.1152579295691062,52.4134722243633,0.8631485330429622,2.1090168380810073,0.06493013607172379,0.005638193870413938
2020,25,Massachusetts,9100.0,0.17326730446985927,0.19380594251067224,0.5134215604055445,0.5131729149358316,0.02703519000706333,0.6252168575825771,0.14756716945565937,0.18571234388393798,0.22459446054450458,0.012263705203377922,0.013590346288864817,0.13375617569921383,47893.47712672027,36469.532567116505,46496.91617727146,2420.7619010730486,0.11059355909587633,0.3200164390342053,0.5457376378303203,0.3510110977987623,0.048851146228052575,0.0579090076536093,0.12460793730304384,40.23131451312026,0.8595364894480172,1.868527329749299,0.047141237154828514,8.731604913663881E-4
2020,26,Michigan,6776.0,0.18118976305803375,0.21215197099831612,0.5070450336855133,0.5386596835656592,0.05508017200160552,0.6024896536780615,0.1323958411623701,0.20607340691428544,0.22197937771750864,0.012905717342322534,0.020073383727010615,0.17471251777024768,33803.42257858887,23980.78639362718,28366.958458593992,3051.280924028893,0.14153572519401353,0.3619190788095493,0.48933385358115467,0.23497584525612344,0.05643572807243385,0.07246653036813397,0.14679234036360844,51.63022801072367,0.8328976057939402,2.0650481016018407,0.0564143398103121,3.539057765098514E-4
2020,27,Minnesota,7758.0,0.16724793189786455,0.2304801047998063,0.5010253813139532,0.5370367446781903,0.05139891244479961,0.6161958982973579,0.16281717773128287,0.18051695679668783,0.16934108984348323,0.01333412565865738,0.024696248191768744,0.11843034440430587,39212.642088616856,29338.409687064017,33152.46355331011,2649.7423836989115,0.12243519414483411,0.2834659147854114,0.5406506350871809,0.27501594259070866,0.0440054528538346,0.05120680311809579,0.11540608594542003,56.08568965840313,0.858249747446303,2.2393354046136396,0.06052348461129791,4.6936406136500504E-4
2020,28,Mississippi,6220.0,0.17091303539917832,0.2318728239182831,0.5170956777439144,0.512543453817222,0.12379166853163737,0.463665284553838,0.1427065404183231,0.2099726425753143,0.23577535987152726,0.04761541455924978,0.025805769066443142,0.25931264640019963,26008.37188872025,18522.15073846058,28287.848346133957,2670.9171586798448,0.11267508683981733,0.3781889303477526,0.4506054033965525,0.17229345279996527,0.06602504893004936,0.09675807057591651,0.1777744321333773,61.53835125448029,0.7615075473668649,2.106588161572923,0.07027243491930442,0.004871642544118425
2020,29,Missouri,7161.0,0.17594827233575064,0.2239996545775295,0.5098591494426167,0.5483115853527887,0.10309610860809679,0.5594391235099598,0.13984902700593385,0.2004985900659874,0.14583369855915976,0.02762081183370635,0.027395021111675993,0.17887770810892234,32181.239018714496,23121.345801006788,34026.881810608356,2686.771812747258,0.12499196503181847,0.3283482442864072,0.49891162703722963,0.22879304064622571,0.05356824009199146,0.07343230466261899,0.14644289523765,51.84747611597317,0.8251615272088371,2.133032614503978,0.07095526194645563,0.0028515209301993387
2020,30,Montana,7506.0,0.19747943506318225,0.2130337846862557,0.4956338913521253,0.5695770632887274,0.08612475049806984,0.45014211218970457,0.17629383738405224,0.21775622458863123,0.23276043237972302,0.042189060116772044,0.04132134914578572,0.19171181908272955,31984.620814041788,21046.33528015669,31594.540675570286,2785.966451622545,0.11909776739555011,0.33510362561213786,0.5051927224361663,0.2449718998013325,0.04946232742685869,0.06604223856354138,0.14858779805965255,43.06645216108622,0.7895273170171291,2.419200603754975,0.09049599629378134,0.0038762115496159748
2020,31,Nebraska,7476.0,0.16589005820768085,0.24314467008929297,0.5038673373715926,0.543107135322519,0.08178652925905742,0.5904951709978228,0.1779613857814953,0.17927641136219793,0.13435666613793426,0.03277355751587899,0.02675595439080864,0.1310450213037285,34216.40994299636,24893.511558038328,33458.064225092254,2652.348268191929,0.10825560705025418,0.27589309972783366,0.5290601283929832,0.23418762881308994,0.03982873257604193,0.05394274717847965,0.11455432830304639,59.973758443463794,0.8379419430864048,2.3389452259388794,0.0693429950021699,0.0024169877014745354
2020,32,Nevada,5790.0,0.16474516925106222,0.22340564239830726,0.4992651577822069,0.5231725309523011,0.11990048932516673,0.5256846659759192,0.1090095073772209,0.1785907106069822,0.1937049782553795,0.04113755600719272,0.03215899934870573,0.19083491620836607,33842.048052731414,23852.877727571646,47637.56819292814,2390.975166004085,0.11189950700378687,0.35245684779904946,0.49576880256163086,0.20182305429794087,0.04538964043366451,0.0686843286194144,0.13400490274575283,43.46657311790236,0.873385293408383,2.126549830340692,0.0726651986700685,0.004642607810087909
2020,33,New Hampshire,8249.0,0.19354063946807842,0.184573077164545,0.5033792613076405,0.5845538046438015,0.061472770994272265,0.6303063308770603,0.14722307796756667,0.21410310506589889,0.1290623772654337,0.025998922490885704,0.023506635149281734,0.09924545161210256,42271.286843730515,31212.14230858518,32999.799297441394,3084.9250561750177,0.13340088449189896,0.3195668646966841,0.5509889577216376,0.30757483067192476,0.05108970044370599,0.061642865590228246,0.1337666243741906,40.53953676818151,0.8293053278299579,2.2284742733748666,0.07569282522013744,0.0016797753875309712
2020,34,New Jersey,7647.0,0.17050429550134896,0.21645264256427857,0.5112597953006468,0.522015269159224,0.07457460883931179,0.6122673216059471,0.12818020544825057,0.1798838961022263,0.17648261650287733,0.012615649089272056,0.010906945109097083,0.1333983505536483,45247.989590778365,35028.82385788365,44259.54633478802,2638.168137373935,0.11457813226586892,0.3241528747562841,0.527756514532612,0.3179559749881829,0.045085987285212244,0.05747561374898789,0.11271254331959339,48.21843341233442,0.8754805941417507,1.956219507669938,0.04113521555441692,0.0015460669412698704
2020,35,New Mexico,6099.0,0.18624280934833434,0.21842850604126435,0.5073454797102779,0.5189983397870764,0.09290775860798775,0.42328109976154343,0.10651123816331876,0.21183470876405155,0.33287720650757835,0.0478163185669601,0.03204358284690632,0.24548907363160763,28894.31417046152,19846.25705020136,28372.313736962093,2667.539985560473,0.12691384336202385,0.39353082563391567,0.44980410628214496,0.2163576363853272,0.05775858422289155,0.08374688145661464,0.16970532052375845,63.040407723613015,0.7441917500773546,2.217658999965303,0.07311258315917654,0.006579538362896023
2020,36,New York,8721.0,0.1750476947465906,0.20591541523265333,0.5142648406906798,0.49661660827212845,0.05228489903231145,0.5557381894592865,0.13799073397614975,0.18851984179525502,0.2625819080142426,0.009399617221902055,0.012516468459220184,0.17969482083210783,41410.02351429462,31205.558186246635,42005.63832568215,2583.8901950375334,0.1153972719964666,0.3556250383551016,0.5022993931893334,0.29516783365267696,0.051987777860900246,0.0649910039030048,0.12260050871983687,49.5423897121351,0.8242925587302881,1.4772095343273184,0.0383964618022997,9.2936317683797E-4
2020,37,North Carolina,6179.0,0.1713327567365071,0.21656824463502605,0.5149838069570375,0.5353935668268387,0.10769403207239919,0.5141755182554204,0.15648830341555575,0.19429103320471802,0.17540137514393764,0.05328903730709347,0.027596439392357966,0.19176884522851081,32948.09293712142,23927.009948646024,30298.94915283223,2727.3747617964923,0.11995169826195362,0.3435516596717159,0.4959029842929082,0.25099884210480783,0.04965173814981626,0.07133063164057218,0.14052065226528646,48.761142646528484,0.8146371906457415,2.1676555885227518,0.06936830300934271,0.00956584666172817
2020,38,North Dakota,9055.0,0.16394442775253582,0.2448270025807586,0.4878250384752138,0.5196338392949688,0.06885652845328985,0.5829693549677962,0.21586661401061955,0.1720343908714357,0.12554137545117355,0.049618265525552395,0.027479109238118606,0.15310576649317287,34676.613100072296,24594.926546126302,38683.949606007234,2392.328350689274,0.10199834946908796,0.25882633869471605,0.5401985622799893,0.23012048350846717,0.035792117074860366,0.04597345243046581,0.11035859030490212,59.32362943176871,0.8172292860338581,2.441493402468449,0.07800660999581463,0.007901031122610305
2020,39,Ohio,7536.0,0.18006018677752975,0.2187522362288698,0.5107954977301502,0.5366373051151921,0.06905004527388284,0.5813458094492334,0.12081103302851798,0.19987433943348784,0.2044952592589173,0.017140296200883864,0.0234114407200253,0.17585024146783307,33249.968282206035,24209.93983100543,32315.76208080808,2671.0366175985155,0.13387937286673918,0.34002024008879855,0.4978401822958813,0.22253419351573353,0.05457565449209167,0.07390470845816674,0.1498322288660395,52.6494364277615,0.8302723127229656,2.089862181188037,0.06472348476979058,7.544079731278922E-4
2020,40,Oklahoma,6326.0,0.16291327551201337,0.2383793381598236,0.5052281428168289,0.5482300233000107,0.1565273743909657,0.48095192905608736,0.13782593168826435,0.18945081400198288,0.1787355561160655,0.04315846254891629,0.0300010738482977,0.21957275821681246,29172.15995295046,20688.7826131474,32131.96828258547,2535.6722490129337,0.10380342083115858,0.3421400547912364,0.47343374231137103,0.1882740760534327,0.06015723136935636,0.0887840291287594,0.1780497915985106,55.078806370877466,0.8040072022755594,2.196722015638228,0.0760396974245122,0.004773630281523066
2020,41,Oregon,7171.0,0.1866028425710873,0.20193436686246913,0.5045468057140415,0.5593575658067933,0.06847986407866476,0.5459448726221499,0.1487052789223002,0.20479313480148587,0.2196467811354371,0.021360247495449652,0.028832048800217027,0.16410196838969532,37126.76172022843,26327.621837039365,34238.10313161838,2854.3921186969515,0.1268959583660635,0.35221895688025023,0.5060146749143113,0.27147694274271256,0.055188529229060555,0.06775242238556015,0.15059955503517858,46.667739744263336,0.8650866000329132,2.2428684860500483,0.07298783040337953,7.708851437801138E-4
2020,42,Pennsylvania,7861.0,0.1905218278112976,0.20575306811717473,0.5096721444332761,0.5351645352153628,0.06683055879527965,0.5885289980073419,0.15180397154345035,0.21027890497967758,0.19772692386909513,0.014292453367882525,0.02017189544861664,0.15422846844843596,36510.79471944839,26549.222703309755,37679.97659541952,3037.6575134419704,0.13654571690951714,0.34662498132029484,0.5057134523077653,0.2533790942517414,0.05608033967472563,0.07204346527308128,0.14501384991807476,48.97442435005846,0.8139468573513873,1.933681932676859,0.062170040672959705,6.765293427913671E-4
2020,44,Rhode Island,7480.0,0.17871673491478537,0.19365677742343462,0.5124509750491894,0.5306759476591114,0.036950765512744135,0.587296829516262,0.15930501553200646,0.19933117470077633,0.21685518682570137,0.022453286527464308,0.017143463872346262,0.13896682558862827,38577.72746919438,28549.59702289115,33861.08454571002,2778.0678766535057,0.12469203780300567,0.3435232566661718,0.5327468818533921,0.280582454940268,0.05870403118052645,0.0678578609993479,0.1488582612797321,38.94910236822002,0.8427555827838091,1.9137874980972587,0.05977520403963715,0.004548726149960442
2020,45,South Carolina,5701.0,0.18649015252503096,0.21571024692702637,0.5157464491872132,0.5394238394951318,0.10768159038369794,0.5105774643998325,0.1566321083367976,0.21069562029351444,0.18858884816986837,0.05639844268921433,0.031171718364823676,0.20070931886061055,31716.970674251756,21759.99484462941,39555.69397231302,2985.4987896786743,0.137290935782406,0.3620431190394743,0.47795899787235024,0.23034320816453008,0.052937176806623173,0.07550069566631333,0.15157568036472244,48.22852361968507,0.8068939227756703,2.118276120467623,0.08233272178102848,0.006767406614275656
2020,46,South Dakota,9512.0,0.17068462039431712,0.25057192677125917,0.4965330567592401,0.5293813902934434,0.10182120944406174,0.530136587944038,0.189404234193094,0.18475805479661078,0.1301284057147343,0.041074791104368756,0.03301418953360187,0.1655751499061808,31409.764309779202,22458.72078584784,33865.729187095916,2450.283414731772,0.10093443270061113,0.27316372530265953,0.5239269393265583,0.2005165861527932,0.04084038129188555,0.05571545302460529,0.12057399444271831,64.2409201841192,0.7835789292115537,2.3773920581513246,0.07112236966206287,0.0030561732155829453
2020,47,Tennessee,6484.0,0.16939955246236157,0.2188368160711776,0.5123871766471092,0.55201644493132,0.1058345031227915,0.535036153115707,0.14846607422420852,0.1932500868748682,0.19497629520984786,0.033634793829764045,0.026915795276641275,0.19366879406972828,31906.68736785142,22864.028180311267,39121.321211391776,2702.7994288330196,0.11321101525567552,0.3441613937493225,0.49303488613928664,0.2249488122132243,0.05739979213713334,0.08370004586529901,0.1606960004851388,52.51111531664827,0.8111904093040125,2.215261377930209,0.07082664494541682,0.00252266381141069
2020,48,Texas,5813.0,0.1317531891035517,0.2527435997774644,0.5028799591911389,0.5096268161965039,0.17993991975788032,0.5082573115336779,0.11561275173347894,0.14315999344425567,0.16246813212965724,0.0333167668270889,0.022131803096427524,0.19291827677402737,33324.970574369254,25340.839004661957,38282.7325545995,1862.177991728602,0.0850165642919263,0.3099098333064719,0.49859913718583126,0.2276103054910763,0.04194538544448297,0.059094870552495196,0.12197087667477823,53.45317674274136,0.846350849713922,2.177073910770951,0.05511809145944652,0.0036388060137746256
2020,49,Utah,5231.0,0.1157189377529918,0.2866400116633506,0.49577754854012096,0.5141427314783051,0.08871099148281371,0.6410349630987269,0.1515328975095316,0.12475650305305354,0.10676161924550863,0.026775781885542346,0.015433112154387477,0.11969084770016368,32304.244667570005,25141.343245547836,34111.32329301394,1729.7880718962256,0.08437031383234178,0.2557508159444864,0.5124106871575729,0.22862433719824757,0.034947784453439705,0.04007806604004744,0.10486264934479413,59.170280455698396,0.8890569715473052,2.553990164561056,0.048498466122376974,0.001975541267678797
2020,50,Vermont,8595.0,0.19935994156823927,0.18998651328329474,0.49397422467396424,0.5510813399581623,0.0423021601171198,0.5360681575735442,0.1531367027700627,0.2193289317303041,0.2506431017526325,0.019006339717900174,0.020765058832197696,0.14825938063615016,35843.10922959133,24567.921411844603,25546.04337481313,3122.602984376552,0.12987772257086933,0.32754942192920916,0.5330344471887724,0.3024724579461108,0.045459205084588304,0.058929904311584805,0.1354582120009354,37.55180580224985,0.7063179341297223,1.979310223315682,0.06686175955202317,0.0014944307228047244
2020,51,Virginia,6289.0,0.16425627372901114,0.21541140715787055,0.509958143422437,0.5350685874155201,0.07377433407575608,0.5920619959765101,0.12396148088060047,0.1794670084216354,0.14927507247057015,0.09635488997864732,0.032214071800533345,0.13193479055541138,41822.88298056286,31521.595936394253,36935.55753957234,2454.285989318873,0.12839745383675175,0.311615454208255,0.5267891553274698,0.30501806087212663,0.04578258000016579,0.06028276510965709,0.12439427866316272,46.691104394000824,0.8407346190708193,2.1934505681769756,0.08553459516011358,0.015748141812433825
2020,53,Washington,6986.0,0.16045172696781884,0.21593635663399283,0.49909170546443454,0.5449993263953133,0.06463136285233195,0.584354339189905,0.12952229410658908,0.17439657816614015,0.20174960535339692,0.04671919440776897,0.02345261571028009,0.13446968343697666,43304.75412064838,32452.36434335625,39259.56613547704,2509.191643196599,0.11518653133599908,0.3258651338186838,0.5120307615838245,0.2785876984584261,0.047878677884837115,0.06084436639781807,0.13472951166713198,52.334884273728505,0.8768273881819468,2.2892253260292152,0.07146068805373455,0.008020897464894932
2020,54,West Virginia,8710.0,0.20944988221575125,0.19947089237904078,0.5026907752984817,0.5854329534526032,0.0696356786305082,0.54175392977177,0.11957474804000084,0.2455363176477553,0.2535354821558818,0.033004162938786816,0.036656088982118466,0.2211601720577115,27826.145932952895,18616.150549380585,28879.93964045607,3498.193248823554,0.14497347760088733,0.4165491058114715,0.4370376451639206,0.173386903106399,0.07135525047443204,0.10417008738038672,0.19537553014081613,47.21603209386502,0.7506028833405378,2.02230193648698,0.07968392046742866,0.0017748617473173228
2020,55,Wisconsin,7583.0,0.18050589686591006,0.21476037248556315,0.4998004517156528,0.5448752403571931,0.05879925716652398,0.6134145092328336,0.1522824041577298,0.19775971508958434,0.15926779311244965,0.0167111839191146,0.022679989983189985,0.1452257601933203,34759.75091715132,25358.632780798693,32679.157130304066,2909.4996391002273,0.13354079503462205,0.30823718189177257,0.5230701796756733,0.23259896138971933,0.04500216334320284,0.058965404665079185,0.1206677896182136,52.22214804703116,0.8293334607701776,2.1632620132349327,0.06346115043268577,5.715816522460915E-4
2020,56,Wyoming,7496.0,0.1794810635012109,0.22879622262421065,0.49717515107936217,0.583353500462248,0.11954551706487315,0.5660805721777191,0.15048218299449656,0.1944418812362131,0.10649114590497016,0.04468919697684581,0.03456326704006323,0.14610867267792196,35379.54712579239,24997.72465340105,30037.47930230129,2800.104375773678,0.13456204830709284,0.30941714966214984,0.5086939186965825,0.19776031700985608,0.038276920505530436,0.06120825186683775,0.13681322220810038,66.51665749344384,0.7580344971072502,2.440547594134064,0.08098306483485297,0.005338050410277749
